"","Value","Groups","Rank","Taxa"
"2796",0,"WallCeiling",78,"g__Kazachstania padj = 4.7982e-09"
"2797",0,"WallCeiling",78,"g__Kazachstania padj = 4.7982e-09"
"2798",0,"FanVent",78,"g__Kazachstania padj = 4.7982e-09"
"2799",0,"Door",78,"g__Kazachstania padj = 4.7982e-09"
"2800",0,"Door",78,"g__Kazachstania padj = 4.7982e-09"
"2801",0,"Floor",78,"g__Kazachstania padj = 4.7982e-09"
"2802",0,"Floor",78,"g__Kazachstania padj = 4.7982e-09"
"2803",0,"Door",78,"g__Kazachstania padj = 4.7982e-09"
"2804",0,"Door",78,"g__Kazachstania padj = 4.7982e-09"
"2805",0,"Door",78,"g__Kazachstania padj = 4.7982e-09"
"2806",0,"Door",78,"g__Kazachstania padj = 4.7982e-09"
"2807",0,"Floor",78,"g__Kazachstania padj = 4.7982e-09"
"2808",0,"Floor",78,"g__Kazachstania padj = 4.7982e-09"
"2809",0,"WallCeiling",78,"g__Kazachstania padj = 4.7982e-09"
"2810",0,"Floor",78,"g__Kazachstania padj = 4.7982e-09"
"2811",0,"Floor",78,"g__Kazachstania padj = 4.7982e-09"
"2812",0,"WallCeiling",78,"g__Kazachstania padj = 4.7982e-09"
"2813",1673,"Floor",78,"g__Kazachstania padj = 4.7982e-09"
"2814",0,"Door",78,"g__Kazachstania padj = 4.7982e-09"
"2815",0,"Door",78,"g__Kazachstania padj = 4.7982e-09"
"2816",0,"Door",78,"g__Kazachstania padj = 4.7982e-09"
"2817",0,"Door",78,"g__Kazachstania padj = 4.7982e-09"
"2818",0,"Door",78,"g__Kazachstania padj = 4.7982e-09"
"2819",0,"Door",78,"g__Kazachstania padj = 4.7982e-09"
"2820",0,"Floor",78,"g__Kazachstania padj = 4.7982e-09"
"2821",0,"Door",78,"g__Kazachstania padj = 4.7982e-09"
"2822",0,"Floor",78,"g__Kazachstania padj = 4.7982e-09"
"2823",0,"FanVent",78,"g__Kazachstania padj = 4.7982e-09"
"2824",0,"Floor",78,"g__Kazachstania padj = 4.7982e-09"
"2825",0,"Floor",78,"g__Kazachstania padj = 4.7982e-09"
"2826",0,"Door",78,"g__Kazachstania padj = 4.7982e-09"
"2827",0,"Floor",78,"g__Kazachstania padj = 4.7982e-09"
"2828",0,"Floor",78,"g__Kazachstania padj = 4.7982e-09"
"2829",0,"WallCeiling",78,"g__Kazachstania padj = 4.7982e-09"
"2830",0,"Door",78,"g__Kazachstania padj = 4.7982e-09"
"2831",0,"Door",78,"g__Kazachstania padj = 4.7982e-09"
"2832",0,"FanVent",78,"g__Kazachstania padj = 4.7982e-09"
"2833",0,"FanVent",78,"g__Kazachstania padj = 4.7982e-09"
"2834",0,"Door",78,"g__Kazachstania padj = 4.7982e-09"
"2835",30,"Door",78,"g__Kazachstania padj = 4.7982e-09"
"2836",0,"Floor",78,"g__Kazachstania padj = 4.7982e-09"
"2837",0,"Door",78,"g__Kazachstania padj = 4.7982e-09"
"2838",0,"Floor",78,"g__Kazachstania padj = 4.7982e-09"
"2839",8,"WallCeiling",78,"g__Kazachstania padj = 4.7982e-09"
"2840",33,"Door",78,"g__Kazachstania padj = 4.7982e-09"
"2841",0,"WallCeiling",78,"g__Kazachstania padj = 4.7982e-09"
"2842",0,"Floor",78,"g__Kazachstania padj = 4.7982e-09"
"2843",0,"Floor",78,"g__Kazachstania padj = 4.7982e-09"
"2844",0,"WallCeiling",78,"g__Kazachstania padj = 4.7982e-09"
"2845",0,"WallCeiling",78,"g__Kazachstania padj = 4.7982e-09"
"2846",0,"Floor",78,"g__Kazachstania padj = 4.7982e-09"
"2847",0,"Floor",78,"g__Kazachstania padj = 4.7982e-09"
"2848",0,"Floor",78,"g__Kazachstania padj = 4.7982e-09"
"2849",0,"Floor",78,"g__Kazachstania padj = 4.7982e-09"
"2850",0,"Floor",78,"g__Kazachstania padj = 4.7982e-09"
"2851",0,"WallCeiling",78,"g__Kazachstania padj = 4.7982e-09"
"2852",0,"WallCeiling",78,"g__Kazachstania padj = 4.7982e-09"
"2853",0,"WallCeiling",78,"g__Kazachstania padj = 4.7982e-09"
"2854",0,"Floor",78,"g__Kazachstania padj = 4.7982e-09"
"2855",0,"Floor",78,"g__Kazachstania padj = 4.7982e-09"
"2856",0,"Floor",78,"g__Kazachstania padj = 4.7982e-09"
"2857",0,"WallCeiling",23,"g__Debaryomyces padj = 5.2844e-12"
"2858",0,"Door",23,"g__Debaryomyces padj = 5.2844e-12"
"2859",89,"Door",23,"g__Debaryomyces padj = 5.2844e-12"
"2860",0,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2861",0,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2862",0,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2863",0,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2864",0,"FanVent",23,"g__Debaryomyces padj = 5.2844e-12"
"2865",0,"FanVent",23,"g__Debaryomyces padj = 5.2844e-12"
"2866",0,"FanVent",23,"g__Debaryomyces padj = 5.2844e-12"
"2867",0,"Door",23,"g__Debaryomyces padj = 5.2844e-12"
"2868",0,"Door",23,"g__Debaryomyces padj = 5.2844e-12"
"2869",0,"Door",23,"g__Debaryomyces padj = 5.2844e-12"
"2870",0,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2871",0,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2872",0,"WallCeiling",23,"g__Debaryomyces padj = 5.2844e-12"
"2873",0,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2874",0,"FanVent",23,"g__Debaryomyces padj = 5.2844e-12"
"2875",279,"FanVent",23,"g__Debaryomyces padj = 5.2844e-12"
"2876",0,"FanVent",23,"g__Debaryomyces padj = 5.2844e-12"
"2877",43073,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2878",318,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2879",0,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2880",0,"FanVent",23,"g__Debaryomyces padj = 5.2844e-12"
"2881",165,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2882",44207,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2883",808,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2884",41146,"WallCeiling",23,"g__Debaryomyces padj = 5.2844e-12"
"2885",124038,"WallCeiling",23,"g__Debaryomyces padj = 5.2844e-12"
"2886",131392,"WallCeiling",23,"g__Debaryomyces padj = 5.2844e-12"
"2887",0,"Door",23,"g__Debaryomyces padj = 5.2844e-12"
"2888",160,"Door",23,"g__Debaryomyces padj = 5.2844e-12"
"2889",233,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2890",0,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2891",484,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2892",0,"Door",23,"g__Debaryomyces padj = 5.2844e-12"
"2893",75,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2894",0,"Door",23,"g__Debaryomyces padj = 5.2844e-12"
"2895",0,"WallCeiling",23,"g__Debaryomyces padj = 5.2844e-12"
"2896",0,"WallCeiling",23,"g__Debaryomyces padj = 5.2844e-12"
"2897",0,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2898",201,"Door",23,"g__Debaryomyces padj = 5.2844e-12"
"2899",0,"Door",23,"g__Debaryomyces padj = 5.2844e-12"
"2900",2636,"Door",23,"g__Debaryomyces padj = 5.2844e-12"
"2901",1727,"Door",23,"g__Debaryomyces padj = 5.2844e-12"
"2902",0,"Door",23,"g__Debaryomyces padj = 5.2844e-12"
"2903",1693,"Door",23,"g__Debaryomyces padj = 5.2844e-12"
"2904",0,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2905",0,"FanVent",23,"g__Debaryomyces padj = 5.2844e-12"
"2906",0,"FanVent",23,"g__Debaryomyces padj = 5.2844e-12"
"2907",0,"FanVent",23,"g__Debaryomyces padj = 5.2844e-12"
"2908",0,"FanVent",23,"g__Debaryomyces padj = 5.2844e-12"
"2909",0,"FanVent",23,"g__Debaryomyces padj = 5.2844e-12"
"2910",0,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2911",0,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2912",0,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2913",0,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2914",0,"WallCeiling",23,"g__Debaryomyces padj = 5.2844e-12"
"2915",0,"WallCeiling",23,"g__Debaryomyces padj = 5.2844e-12"
"2916",0,"WallCeiling",23,"g__Debaryomyces padj = 5.2844e-12"
"2917",0,"FanVent",23,"g__Debaryomyces padj = 5.2844e-12"
"2918",0,"Door",23,"g__Debaryomyces padj = 5.2844e-12"
"2919",0,"Door",23,"g__Debaryomyces padj = 5.2844e-12"
"2920",0,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2921",0,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2922",0,"Door",23,"g__Debaryomyces padj = 5.2844e-12"
"2923",0,"Door",23,"g__Debaryomyces padj = 5.2844e-12"
"2924",0,"Door",23,"g__Debaryomyces padj = 5.2844e-12"
"2925",0,"Door",23,"g__Debaryomyces padj = 5.2844e-12"
"2926",0,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2927",0,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2928",0,"WallCeiling",23,"g__Debaryomyces padj = 5.2844e-12"
"2929",0,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2930",0,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2931",0,"WallCeiling",23,"g__Debaryomyces padj = 5.2844e-12"
"2932",13,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2933",0,"Door",23,"g__Debaryomyces padj = 5.2844e-12"
"2934",0,"Door",23,"g__Debaryomyces padj = 5.2844e-12"
"2935",0,"Door",23,"g__Debaryomyces padj = 5.2844e-12"
"2936",0,"Door",23,"g__Debaryomyces padj = 5.2844e-12"
"2937",100,"Door",23,"g__Debaryomyces padj = 5.2844e-12"
"2938",0,"Door",23,"g__Debaryomyces padj = 5.2844e-12"
"2939",0,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2940",0,"Door",23,"g__Debaryomyces padj = 5.2844e-12"
"2941",0,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2942",0,"FanVent",23,"g__Debaryomyces padj = 5.2844e-12"
"2943",0,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2944",0,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2945",0,"Door",23,"g__Debaryomyces padj = 5.2844e-12"
"2946",0,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2947",0,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2948",0,"WallCeiling",23,"g__Debaryomyces padj = 5.2844e-12"
"2949",0,"Door",23,"g__Debaryomyces padj = 5.2844e-12"
"2950",0,"Door",23,"g__Debaryomyces padj = 5.2844e-12"
"2951",0,"FanVent",23,"g__Debaryomyces padj = 5.2844e-12"
"2952",0,"FanVent",23,"g__Debaryomyces padj = 5.2844e-12"
"2953",0,"Door",23,"g__Debaryomyces padj = 5.2844e-12"
"2954",233,"Door",23,"g__Debaryomyces padj = 5.2844e-12"
"2955",448,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2956",0,"Door",23,"g__Debaryomyces padj = 5.2844e-12"
"2957",0,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2958",181,"WallCeiling",23,"g__Debaryomyces padj = 5.2844e-12"
"2959",115,"Door",23,"g__Debaryomyces padj = 5.2844e-12"
"2960",0,"WallCeiling",23,"g__Debaryomyces padj = 5.2844e-12"
"2961",153,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2962",0,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2963",89,"WallCeiling",23,"g__Debaryomyces padj = 5.2844e-12"
"2964",0,"WallCeiling",23,"g__Debaryomyces padj = 5.2844e-12"
"2965",0,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2966",0,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2967",0,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2968",0,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2969",46,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2970",0,"WallCeiling",23,"g__Debaryomyces padj = 5.2844e-12"
"2971",0,"WallCeiling",23,"g__Debaryomyces padj = 5.2844e-12"
"2972",0,"WallCeiling",23,"g__Debaryomyces padj = 5.2844e-12"
"2973",221,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2974",0,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2975",0,"Floor",23,"g__Debaryomyces padj = 5.2844e-12"
"2976",443,"WallCeiling",74,"g__Wickerhamiella padj = 0.019873"
"2977",0,"Door",74,"g__Wickerhamiella padj = 0.019873"
"2978",0,"Door",74,"g__Wickerhamiella padj = 0.019873"
"2979",0,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"2980",0,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"2981",0,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"2982",0,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"2983",0,"FanVent",74,"g__Wickerhamiella padj = 0.019873"
"2984",0,"FanVent",74,"g__Wickerhamiella padj = 0.019873"
"2985",0,"FanVent",74,"g__Wickerhamiella padj = 0.019873"
"2986",0,"Door",74,"g__Wickerhamiella padj = 0.019873"
"2987",69,"Door",74,"g__Wickerhamiella padj = 0.019873"
"2988",0,"Door",74,"g__Wickerhamiella padj = 0.019873"
"2989",0,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"2990",0,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"2991",0,"WallCeiling",74,"g__Wickerhamiella padj = 0.019873"
"2992",0,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"2993",0,"FanVent",74,"g__Wickerhamiella padj = 0.019873"
"2994",350,"FanVent",74,"g__Wickerhamiella padj = 0.019873"
"2995",0,"FanVent",74,"g__Wickerhamiella padj = 0.019873"
"2996",71,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"2997",29,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"2998",28,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"2999",0,"FanVent",74,"g__Wickerhamiella padj = 0.019873"
"3000",47,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3001",0,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3002",0,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3003",71,"WallCeiling",74,"g__Wickerhamiella padj = 0.019873"
"3004",0,"WallCeiling",74,"g__Wickerhamiella padj = 0.019873"
"3005",98,"WallCeiling",74,"g__Wickerhamiella padj = 0.019873"
"3006",0,"Door",74,"g__Wickerhamiella padj = 0.019873"
"3007",3043,"Door",74,"g__Wickerhamiella padj = 0.019873"
"3008",1063,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3009",121,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3010",2239,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3011",0,"Door",74,"g__Wickerhamiella padj = 0.019873"
"3012",0,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3013",15,"Door",74,"g__Wickerhamiella padj = 0.019873"
"3014",31,"WallCeiling",74,"g__Wickerhamiella padj = 0.019873"
"3015",131,"WallCeiling",74,"g__Wickerhamiella padj = 0.019873"
"3016",8292,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3017",539,"Door",74,"g__Wickerhamiella padj = 0.019873"
"3018",517,"Door",74,"g__Wickerhamiella padj = 0.019873"
"3019",125,"Door",74,"g__Wickerhamiella padj = 0.019873"
"3020",44,"Door",74,"g__Wickerhamiella padj = 0.019873"
"3021",176,"Door",74,"g__Wickerhamiella padj = 0.019873"
"3022",146,"Door",74,"g__Wickerhamiella padj = 0.019873"
"3023",0,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3024",222,"FanVent",74,"g__Wickerhamiella padj = 0.019873"
"3025",221,"FanVent",74,"g__Wickerhamiella padj = 0.019873"
"3026",72,"FanVent",74,"g__Wickerhamiella padj = 0.019873"
"3027",1053,"FanVent",74,"g__Wickerhamiella padj = 0.019873"
"3028",279,"FanVent",74,"g__Wickerhamiella padj = 0.019873"
"3029",0,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3030",210,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3031",0,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3032",0,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3033",0,"WallCeiling",74,"g__Wickerhamiella padj = 0.019873"
"3034",0,"WallCeiling",74,"g__Wickerhamiella padj = 0.019873"
"3035",0,"WallCeiling",74,"g__Wickerhamiella padj = 0.019873"
"3036",0,"FanVent",74,"g__Wickerhamiella padj = 0.019873"
"3037",0,"Door",74,"g__Wickerhamiella padj = 0.019873"
"3038",0,"Door",74,"g__Wickerhamiella padj = 0.019873"
"3039",0,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3040",0,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3041",0,"Door",74,"g__Wickerhamiella padj = 0.019873"
"3042",0,"Door",74,"g__Wickerhamiella padj = 0.019873"
"3043",0,"Door",74,"g__Wickerhamiella padj = 0.019873"
"3044",0,"Door",74,"g__Wickerhamiella padj = 0.019873"
"3045",0,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3046",0,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3047",0,"WallCeiling",74,"g__Wickerhamiella padj = 0.019873"
"3048",0,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3049",0,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3050",0,"WallCeiling",74,"g__Wickerhamiella padj = 0.019873"
"3051",0,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3052",0,"Door",74,"g__Wickerhamiella padj = 0.019873"
"3053",0,"Door",74,"g__Wickerhamiella padj = 0.019873"
"3054",0,"Door",74,"g__Wickerhamiella padj = 0.019873"
"3055",0,"Door",74,"g__Wickerhamiella padj = 0.019873"
"3056",0,"Door",74,"g__Wickerhamiella padj = 0.019873"
"3057",0,"Door",74,"g__Wickerhamiella padj = 0.019873"
"3058",0,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3059",0,"Door",74,"g__Wickerhamiella padj = 0.019873"
"3060",0,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3061",0,"FanVent",74,"g__Wickerhamiella padj = 0.019873"
"3062",0,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3063",0,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3064",0,"Door",74,"g__Wickerhamiella padj = 0.019873"
"3065",0,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3066",931,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3067",28,"WallCeiling",74,"g__Wickerhamiella padj = 0.019873"
"3068",0,"Door",74,"g__Wickerhamiella padj = 0.019873"
"3069",0,"Door",74,"g__Wickerhamiella padj = 0.019873"
"3070",0,"FanVent",74,"g__Wickerhamiella padj = 0.019873"
"3071",0,"FanVent",74,"g__Wickerhamiella padj = 0.019873"
"3072",0,"Door",74,"g__Wickerhamiella padj = 0.019873"
"3073",12168,"Door",74,"g__Wickerhamiella padj = 0.019873"
"3074",75,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3075",14,"Door",74,"g__Wickerhamiella padj = 0.019873"
"3076",0,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3077",84,"WallCeiling",74,"g__Wickerhamiella padj = 0.019873"
"3078",0,"Door",74,"g__Wickerhamiella padj = 0.019873"
"3079",83,"WallCeiling",74,"g__Wickerhamiella padj = 0.019873"
"3080",0,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3081",230,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3082",0,"WallCeiling",74,"g__Wickerhamiella padj = 0.019873"
"3083",0,"WallCeiling",74,"g__Wickerhamiella padj = 0.019873"
"3084",0,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3085",0,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3086",0,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3087",0,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3088",0,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3089",0,"WallCeiling",74,"g__Wickerhamiella padj = 0.019873"
"3090",0,"WallCeiling",74,"g__Wickerhamiella padj = 0.019873"
"3091",0,"WallCeiling",74,"g__Wickerhamiella padj = 0.019873"
"3092",0,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3093",0,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3094",163,"Floor",74,"g__Wickerhamiella padj = 0.019873"
"3095",232,"WallCeiling",51,"g__Yarrowia padj = 2.7942e-07"
"3096",22,"Door",51,"g__Yarrowia padj = 2.7942e-07"
"3097",635,"Door",51,"g__Yarrowia padj = 2.7942e-07"
"3098",392,"Floor",51,"g__Yarrowia padj = 2.7942e-07"
"3099",888,"Floor",51,"g__Yarrowia padj = 2.7942e-07"
"3100",0,"Floor",51,"g__Yarrowia padj = 2.7942e-07"
"3101",3,"Floor",51,"g__Yarrowia padj = 2.7942e-07"
"3102",0,"FanVent",51,"g__Yarrowia padj = 2.7942e-07"
"3103",0,"FanVent",51,"g__Yarrowia padj = 2.7942e-07"
"3104",0,"FanVent",51,"g__Yarrowia padj = 2.7942e-07"
"3105",0,"Door",51,"g__Yarrowia padj = 2.7942e-07"
"3106",1119,"Door",51,"g__Yarrowia padj = 2.7942e-07"
"3107",31,"Door",51,"g__Yarrowia padj = 2.7942e-07"
"3108",0,"Floor",51,"g__Yarrowia padj = 2.7942e-07"
"3109",88,"Floor",51,"g__Yarrowia padj = 2.7942e-07"
"3110",0,"WallCeiling",51,"g__Yarrowia padj = 2.7942e-07"
"3111",0,"Floor",51,"g__Yarrowia padj = 2.7942e-07"
"3112",526,"FanVent",51,"g__Yarrowia padj = 2.7942e-07"
"3113",1658,"FanVent",51,"g__Yarrowia padj = 2.7942e-07"
"3114",6426,"FanVent",51,"g__Yarrowia padj = 2.7942e-07"
"3115",21,"Floor",51,"g__Yarrowia padj = 2.7942e-07"
"3116",0,"Floor",51,"g__Yarrowia padj = 2.7942e-07"
"3117",302,"Floor",51,"g__Yarrowia padj = 2.7942e-07"
"3118",0,"FanVent",51,"g__Yarrowia padj = 2.7942e-07"
"3119",15,"Floor",51,"g__Yarrowia padj = 2.7942e-07"
"3120",0,"Floor",51,"g__Yarrowia padj = 2.7942e-07"
"3121",0,"Floor",51,"g__Yarrowia padj = 2.7942e-07"
"3122",596,"WallCeiling",51,"g__Yarrowia padj = 2.7942e-07"
"3123",51,"WallCeiling",51,"g__Yarrowia padj = 2.7942e-07"
"3124",184,"WallCeiling",51,"g__Yarrowia padj = 2.7942e-07"
"3125",20,"Door",51,"g__Yarrowia padj = 2.7942e-07"
"3126",4246,"Door",51,"g__Yarrowia padj = 2.7942e-07"
"3127",474,"Floor",51,"g__Yarrowia padj = 2.7942e-07"
"3128",448,"Floor",51,"g__Yarrowia padj = 2.7942e-07"
"3129",6207,"Floor",51,"g__Yarrowia padj = 2.7942e-07"
"3130",489,"Door",51,"g__Yarrowia padj = 2.7942e-07"
"3131",56,"Floor",51,"g__Yarrowia padj = 2.7942e-07"
"3132",10844,"Door",51,"g__Yarrowia padj = 2.7942e-07"
"3133",14,"WallCeiling",51,"g__Yarrowia padj = 2.7942e-07"
"3134",20,"WallCeiling",51,"g__Yarrowia padj = 2.7942e-07"
"3135",2015,"Floor",51,"g__Yarrowia padj = 2.7942e-07"
"3136",1734,"Door",51,"g__Yarrowia padj = 2.7942e-07"
"3137",425,"Door",51,"g__Yarrowia padj = 2.7942e-07"
"3138",1478,"Door",51,"g__Yarrowia padj = 2.7942e-07"
"3139",610,"Door",51,"g__Yarrowia padj = 2.7942e-07"
"3140",47,"Door",51,"g__Yarrowia padj = 2.7942e-07"
"3141",385,"Door",51,"g__Yarrowia padj = 2.7942e-07"
"3142",139,"Floor",51,"g__Yarrowia padj = 2.7942e-07"
"3143",0,"FanVent",51,"g__Yarrowia padj = 2.7942e-07"
"3144",795,"FanVent",51,"g__Yarrowia padj = 2.7942e-07"
"3145",356,"FanVent",51,"g__Yarrowia padj = 2.7942e-07"
"3146",946,"FanVent",51,"g__Yarrowia padj = 2.7942e-07"
"3147",435,"FanVent",51,"g__Yarrowia padj = 2.7942e-07"
"3148",119,"Floor",51,"g__Yarrowia padj = 2.7942e-07"
"3149",911,"Floor",51,"g__Yarrowia padj = 2.7942e-07"
"3150",687,"Floor",51,"g__Yarrowia padj = 2.7942e-07"
"3151",158,"Floor",51,"g__Yarrowia padj = 2.7942e-07"
"3152",388,"WallCeiling",51,"g__Yarrowia padj = 2.7942e-07"
"3153",196,"WallCeiling",51,"g__Yarrowia padj = 2.7942e-07"
"3154",410,"WallCeiling",51,"g__Yarrowia padj = 2.7942e-07"
"3155",85,"FanVent",51,"g__Yarrowia padj = 2.7942e-07"
"3156",492,"Door",51,"g__Yarrowia padj = 2.7942e-07"
"3157",4771,"Door",51,"g__Yarrowia padj = 2.7942e-07"
"3158",159,"Floor",51,"g__Yarrowia padj = 2.7942e-07"
"3159",0,"Floor",51,"g__Yarrowia padj = 2.7942e-07"
"3160",161,"Door",51,"g__Yarrowia padj = 2.7942e-07"
"3161",0,"Door",51,"g__Yarrowia padj = 2.7942e-07"
"3162",35326,"Door",51,"g__Yarrowia padj = 2.7942e-07"
"3163",8167,"Door",51,"g__Yarrowia padj = 2.7942e-07"
"3164",6149,"Floor",51,"g__Yarrowia padj = 2.7942e-07"
"3165",34,"Floor",51,"g__Yarrowia padj = 2.7942e-07"
"3166",83,"WallCeiling",51,"g__Yarrowia padj = 2.7942e-07"
"3167",34,"Floor",51,"g__Yarrowia padj = 2.7942e-07"
"3168",0,"Floor",51,"g__Yarrowia padj = 2.7942e-07"
"3169",0,"WallCeiling",51,"g__Yarrowia padj = 2.7942e-07"
"3170",214,"Floor",51,"g__Yarrowia padj = 2.7942e-07"
"3171",0,"Door",51,"g__Yarrowia padj = 2.7942e-07"
"3172",0,"Door",51,"g__Yarrowia padj = 2.7942e-07"
"3173",0,"Door",51,"g__Yarrowia padj = 2.7942e-07"
"3174",0,"Door",51,"g__Yarrowia padj = 2.7942e-07"
"3175",82,"Door",51,"g__Yarrowia padj = 2.7942e-07"
"3176",0,"Door",51,"g__Yarrowia padj = 2.7942e-07"
"3177",0,"Floor",51,"g__Yarrowia padj = 2.7942e-07"
"3178",116,"Door",51,"g__Yarrowia padj = 2.7942e-07"
"3179",233,"Floor",51,"g__Yarrowia padj = 2.7942e-07"
"3180",0,"FanVent",51,"g__Yarrowia padj = 2.7942e-07"
"3181",0,"Floor",51,"g__Yarrowia padj = 2.7942e-07"
"3182",0,"Floor",51,"g__Yarrowia padj = 2.7942e-07"
"3183",0,"Door",51,"g__Yarrowia padj = 2.7942e-07"
"3184",2,"Floor",51,"g__Yarrowia padj = 2.7942e-07"
"3185",52,"Floor",51,"g__Yarrowia padj = 2.7942e-07"
"3186",0,"WallCeiling",51,"g__Yarrowia padj = 2.7942e-07"
