"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ed232fd04b7a46e12a7a123cd559f0a4","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Trichomonascaceae","g__Wickerhamiella","s__"
"c769b24a5aa5eecf7dc72718d83b8915","k__Fungi","p__","c__","o__","f__","g__","s__"
"4a979c8ada40bd4729e78033e8af3b39","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Ophiocordycipitaceae","g__Hantamomyces","s__Hantamomyces_aloidendri"
"d7fd968fdf59f33e42937ca7e2aafad3","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__Neoascochyta","s__Neoascochyta_desmazieri"
"50f954b1512b4a78e1ee822de47487b1","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Cordycipitaceae","g__","s__"
"dbb0ae9af65e733b63d3939bafc11540","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Trichosporonales","f__Trichosporonaceae","g__Vanrija","s__Vanrija_thermophila"
"9aa003a2ebbe385842b2cdaa0606120e","k__Fungi","p__","c__","o__","f__","g__","s__"
"2f53aac901da8932fb9053ce9f8e076f","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Trechisporales","f__Trechisporales_fam_Incertae_sedis","g__Sistotremastrum","s__Sistotremastrum_guttuliferum"
"0c867db7e8913a9bce1f53b8c11653f5","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Aspergillus","s__Aspergillus_penicillioides"
"2b0bdc2350b0c14942963ca26fd47cb0","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Neophaeothecales","f__Neophaeothecaceae","g__Neophaeotheca","s__Neophaeotheca_salicorniae"
"4e7dafae6b34beba5510aa7bf411e021","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Aspergillus","s__Aspergillus_insuetus"
"71362f97203bd4089f3b510c6fa37893","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Onygenales","f__Ascosphaeraceae","g__Ascosphaera","s__Ascosphaera_subglobosa"
"1632335531c20f507c9ca1bf6a1b73ba","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Rhytismatales","f__Rhytismataceae","g__Rhytisma","s__Rhytisma_americanum"
"bd0318fffd5645c81cb2bac5e8ce783f","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Lycoperdaceae","g__","s__"
"84852c0649e27ebe902abc59001cbd0f","k__Fungi","p__","c__","o__","f__","g__","s__"
"667a2239b5a8320dfd0e512f22e45f4f","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Rhynchogastremataceae","g__","s__"
"e37c1f6a5483524bb3a1153d5e59c1e9","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreaceae","g__Trichoderma","s__"
"a81fb335742d401fd861671917e14430","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Cryptococcaceae","g__Cryptococcus","s__Cryptococcus_uniguttulatus"
"190cc0f6fa30e0437bf3aa81beee52b6","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Penicillium","s__Penicillium_implicatum"
"5dd374a392153fdb54cbe791dfa0b0eb","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Aspergillus","s__Aspergillus_reticulatus"
"41495152347093fece7197ece73d960a","k__Fungi","p__","c__","o__","f__","g__","s__"
"469a91be377b7ed4d5b153aa7e3eeab2","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Russulales","f__Peniophoraceae","g__Peniophora","s__Peniophora_versiformis"
"3ced21e5563ab1cb2e75ac52568c172a","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetaceae","g__Issatchenkia","s__Issatchenkia_orientalis"
"b975dd931ec2daaa8cb931a3c5f46cd2","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Parastagonospora","s__Parastagonospora_nodorum"
"ff073d4e96becaf2eabfe1d12baf9999","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymosphaeriaceae","g__","s__"
"abeb3439f4cd4399359ebad6c53cc945","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Myxotrichaceae","g__","s__"
"c09526fa0e9e907c08191bb98f82a9aa","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Cantharellales","f__Botryobasidiaceae","g__Botryobasidium","s__Botryobasidium_candicans"
"54d63b8957a913d7ca8abbe06af00d01","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Aspergillus","s__Aspergillus_penicillioides"
"6de39f0f4896c6db76fd60efd3b58afe","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Piskurozymaceae","g__Piskurozyma","s__Piskurozyma_capsuligena"
"ace23efe82f354f25a17afa7a85e82aa","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__","f__","g__","s__"
"3843cb6ef52700f8814d89178309ebb9","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Coniochaetales","f__Coniochaetaceae","g__Coniochaeta","s__"
"65ccccc16606bff41556a7753e1c001c","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Hymenochaetales","f__Hymenochaetales_fam_Incertae_sedis","g__Trichaptum","s__Trichaptum_biforme"
"6f0c3b985f8fd9eb013ddc2797081a41","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__Exophiala","s__Exophiala_oligosperma"
"e397b67ebad74edd829a5874220b9cbd","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Cystofilobasidiales","f__Mrakiaceae","g__Tausonia","s__Tausonia_pullulans"
"d02764bdf2cfc9c30443a27eaedf3388","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__","g__","s__"
"696af6a98e452b8cebde2af2ae55684b","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Pichiaceae","g__Pichia","s__Pichia_membranifaciens"
"b355504577534baf42097962e6046904","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Trichomeriaceae","g__Lithohypha","s__Lithohypha_aloicola"
"0681b8546c3e69af0f78fcb3cb856e2d","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Aspergillus","s__Aspergillus_brasiliensis"
"cdd1216fe7d693e23067c52b22ef08ad","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"f2cfa046e2c5582210ca9f1f10a05f11","k__Fungi","p__","c__","o__","f__","g__","s__"
"dd1d3ad2e9be94eab701b5037b7987f4","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Vishniacozyma","s__Vishniacozyma_tephrensis"
"788daf3c3080194195b2879c314e338d","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae","g__Sphaerulina","s__Sphaerulina_pelargonii"
"a2234eb247b9924bc5e52aec0d0b053c","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Trichomeriaceae","g__Knufia","s__Knufia_hypolithi"
"37f71e534d6a8b37579615ad087f5df6","k__Fungi","p__","c__","o__","f__","g__","s__"
"32f78e34dd9e610cbfc9ee88619d04ef","k__Fungi","p__Chytridiomycota","c__Spizellomycetes","o__Spizellomycetales","f__Spizellomycetales_fam_Incertae_sedis","g__Spizellomycetales_gen_Incertae_sedis","s__Spizellomycetales_sp"
"b90652b7bd3c7f09f04da26da63016e7","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae","g__Ramularia","s__"
"84a96a12e0915029a3f303c3ff6c6afb","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Penicillium","s__Penicillium_decumbens"
"90f76e88fd9add1d3cd7b1ebb5a0d210","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Aspergillus","s__Aspergillus_penicillioides"
"54d382c0712f01e3e48935c102bd36d6","k__Fungi","p__","c__","o__","f__","g__","s__"
"0c23924dc7bff11d3f719727c88b424f","k__Fungi","p__","c__","o__","f__","g__","s__"
"297ae0e25974d54e53a25e3bf55ca268","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Penicillium","s__Penicillium_digitatum"
"9452458d026aa3f7192c692bd637baac","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"dbbe14734255bbe84be05064a1b154fe","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Trichomonascaceae","g__Wickerhamiella","s__"
"8f44cc8db7bced9353268d8948209efa","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Coniochaetales","f__Coniochaetaceae","g__Coniochaeta","s__"
"c5d291ccd9069d3ffbedd0a52cad3a3a","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Polyporaceae","g__Polyporus","s__Polyporus_sp"
"89de8abd4ec725db77514dc29261b0b1","k__Fungi","p__","c__","o__","f__","g__","s__"
"04b3e4f1386ee7601ff82c467bf285cc","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Trichomeriaceae","g__Trichomerium","s__Trichomerium_dioscoreae"
"93f529adea5786cad731c3b5a1ca69b4","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Trichosporonales","f__Trichosporonaceae","g__Cutaneotrichosporon","s__"
"0dac8c406d541554abbf0f744821b95a","k__Fungi","p__","c__","o__","f__","g__","s__"
"07951004fd6dfb52f71c69ac17882a2d","k__Fungi","p__","c__","o__","f__","g__","s__"
"f2cc22842cbcb5802b32146e38220a29","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Phanerochaetaceae","g__Bjerkandera","s__"
"286d40cd7ef6de01ee30de536a9d0096","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Hymenochaetales","f__Hymenochaetales_fam_Incertae_sedis","g__Skvortzovia","s__Skvortzovia_furfuracea"
"ab787bace65f6bab28045d3ba66f400d","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Vishniacozyma","s__Vishniacozyma_foliicola"
"0036b2adce21099c219c6803d6b699d6","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Leptospora","s__Leptospora_rubella"
"49408c84df51dbc0a1c84b45eb756de8","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Debaryomycetaceae","g__Kurtzmaniella","s__Kurtzmaniella_sp"
"660980ab8256bc1eb05dd51a5824f6bf","k__Fungi","p__","c__","o__","f__","g__","s__"
"7767dd488e128ddb114c47078e731752","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothideaceae","g__","s__"
"7b51231e886ef4df492f1b5eff863db0","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Tympanidaceae","g__","s__"
"5d1ab6470dab484e19ceadf1ff8265ab","k__Fungi","p__","c__","o__","f__","g__","s__"
"8113e7f090602bd5a733abe4a4df9b4f","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Vishniacozyma","s__Vishniacozyma_sp"
"a428ba8fcc3dcdc9120106fb49679fde","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Acrospermales","f__Acrospermaceae","g__Oomyces","s__Oomyces_sp"
"b9a09f23c2e70adec5f0c099d686e8ec","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Venturiales","f__Venturiaceae","g__Venturia","s__"
